Date,Open,High,Low,Close,Adj Close,Volume,Stock
2024-02-05,682.25,694.969970703125,672.0499877929688,693.3200073242188,693.2874755859375,68007800,NVDA
2024-02-06,696.2999877929688,697.5399780273438,663.0,682.22998046875,682.197998046875,68311100,NVDA
2024-02-07,683.1900024414062,702.2000122070312,676.0,700.989990234375,700.9570922851562,49557500,NVDA
2024-02-08,700.739990234375,707.9400024414062,694.5499877929688,696.4099731445312,696.3773193359375,41442200,NVDA
2024-02-09,705.3300170898438,721.8499755859375,702.1199951171875,721.3300170898438,721.2962036132812,43663700,NVDA
2024-02-12,726.0,746.1099853515625,712.5,722.47998046875,722.4461059570312,61371000,NVDA
2024-02-13,704.0,734.5,696.2000122070312,721.280029296875,721.2462158203125,60258000,NVDA
2024-02-14,732.02001953125,742.3599853515625,719.3800048828125,739.0,738.96533203125,50491700,NVDA
2024-02-15,738.6900024414062,739.75,724.0,726.5800170898438,726.5459594726562,42012200,NVDA
2024-02-16,741.0,744.02001953125,725.010009765625,726.1300048828125,726.095947265625,49391800,NVDA
2024-02-20,719.469970703125,719.5599975585938,677.3400268554688,694.52001953125,694.4874267578125,70483300,NVDA
2024-02-21,680.0599975585938,688.8800048828125,662.47998046875,674.719970703125,674.6882934570312,69029800,NVDA
2024-02-22,750.25,785.75,742.2000122070312,785.3800048828125,785.3431396484375,86510000,NVDA
2024-02-23,807.9000244140625,823.9400024414062,775.7000122070312,788.1699829101562,788.1329956054688,82938800,NVDA
2024-02-26,797.0,806.4600219726562,785.0499877929688,790.9199829101562,790.8828735351562,50397300,NVDA
2024-02-27,793.8099975585938,794.7999877929688,771.6199951171875,787.010009765625,786.9730834960938,39170500,NVDA
2024-02-28,776.2000122070312,789.3300170898438,771.25,776.6300048828125,776.5935668945312,39311000,NVDA
2024-02-29,790.9400024414062,799.9000244140625,783.5,791.1199951171875,791.0828857421875,50728900,NVDA
2024-03-01,800.0,823.0,794.3499755859375,822.7899780273438,822.7514038085938,47677700,NVDA
2024-03-04,841.2999877929688,876.9500122070312,837.1900024414062,852.3699951171875,852.3300170898438,61561600,NVDA
2024-03-05,852.7000122070312,860.969970703125,834.1699829101562,859.6400146484375,859.6400146484375,52063900,NVDA
2024-03-06,880.219970703125,897.239990234375,870.2999877929688,887.0,887.0,58252000,NVDA
2024-03-07,901.5800170898438,927.6699829101562,896.02001953125,926.6900024414062,926.6900024414062,60811900,NVDA
2024-03-08,951.3800048828125,974.0,865.0599975585938,875.280029296875,875.280029296875,113299600,NVDA
2024-03-11,864.2899780273438,887.969970703125,841.6599731445312,857.739990234375,857.739990234375,67836400,NVDA
2024-03-12,880.489990234375,919.5999755859375,861.5,919.1300048828125,919.1300048828125,66807500,NVDA
2024-03-13,910.5499877929688,915.0399780273438,884.3499755859375,908.8800048828125,908.8800048828125,63571300,NVDA
2024-03-14,895.77001953125,906.4600219726562,866.0,879.4400024414062,879.4400024414062,60231800,NVDA
2024-03-15,869.2999877929688,895.4600219726562,862.5700073242188,878.3699951171875,878.3699951171875,64019300,NVDA
2024-03-18,903.8800048828125,924.0499877929688,870.8499755859375,884.5499877929688,884.5499877929688,66897600,NVDA
2024-03-19,867.0,905.4400024414062,850.0999755859375,893.97998046875,893.97998046875,67217100,NVDA
2024-03-20,897.969970703125,904.0999755859375,882.22998046875,903.719970703125,903.719970703125,47906300,NVDA
2024-03-21,923.0,926.47998046875,904.0499877929688,914.3499755859375,914.3499755859375,48037200,NVDA
2024-03-22,911.4099731445312,947.780029296875,908.3400268554688,942.8900146484375,942.8900146484375,58521500,NVDA
2024-03-25,939.4099731445312,967.6599731445312,935.0999755859375,950.02001953125,950.02001953125,55213600,NVDA
2024-03-26,958.510009765625,963.75,925.02001953125,925.6099853515625,925.6099853515625,51364800,NVDA
2024-03-27,931.1199951171875,932.4000244140625,891.22998046875,902.5,902.5,58606700,NVDA
2024-03-28,900.0,913.0,891.9299926757812,903.5599975585938,903.5599975585938,43521200,NVDA
2024-04-01,902.989990234375,922.25,892.0399780273438,903.6300048828125,903.6300048828125,45244100,NVDA
2024-04-02,884.47998046875,900.9400024414062,876.2000122070312,894.52001953125,894.52001953125,43306400,NVDA
2024-04-03,884.8400268554688,903.739990234375,884.0,889.6400146484375,889.6400146484375,37006700,NVDA
2024-04-04,904.0599975585938,906.3400268554688,858.7999877929688,859.0499877929688,859.0499877929688,43496500,NVDA
2024-04-05,868.6599731445312,884.8099975585938,859.260009765625,880.0800170898438,880.0800170898438,39885700,NVDA
2023-03-01,174.58999633789062,177.85000610351562,173.0500030517578,173.4199981689453,173.23619079589844,30998400,META
2023-03-02,172.3800048828125,175.00999450683594,171.42999267578125,174.52999877929688,174.3450164794922,17352000,META
2023-03-03,178.9199981689453,186.6199951171875,177.0500030517578,185.25,185.05364990234375,45877700,META
2023-03-06,188.0,189.66000366210938,184.63999938964844,184.89999389648438,184.7040252685547,33209400,META
2023-03-07,189.0,190.36000061035156,184.00999450683594,184.50999450683594,184.31443786621094,36701500,META
2023-03-08,182.8699951171875,185.25999450683594,181.33999633789062,184.97000122070312,184.77395629882812,19432400,META
2023-03-09,186.35000610351562,188.92999267578125,180.3000030517578,181.69000244140625,181.4974365234375,26582800,META
2023-03-10,181.00999450683594,184.77000427246094,178.8000030517578,179.50999450683594,179.31973266601562,25665000,META
2023-03-13,177.9600067138672,183.77999877929688,174.82000732421875,180.89999389648438,180.70826721191406,24728000,META
2023-03-14,187.5800018310547,194.32000732421875,186.55999755859375,194.02000427246094,193.81436157226562,41642600,META
2023-03-15,192.9499969482422,197.77999877929688,190.83999633789062,197.75,197.5404052734375,42123600,META
2023-03-16,198.25999450683594,205.75999450683594,196.08999633789062,204.92999267578125,204.71278381347656,50447100,META
2023-03-17,200.55999755859375,201.89999389648438,195.42999267578125,195.61000061035156,195.40267944335938,50141100,META
2023-03-20,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,197.600341796875,25186300,META
2023-03-21,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,201.94573974609375,31827000,META
2023-03-22,202.5,207.3699951171875,199.6699981689453,199.80999755859375,199.5982208251953,28477800,META
2023-03-23,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,204.06349182128906,27389700,META
2023-03-24,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,205.79164123535156,27716400,META
2023-03-27,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,202.62501525878906,18527200,META
2023-03-28,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,200.46730041503906,19127300,META
2023-03-29,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,205.13235473632812,18851100,META
2023-03-30,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,207.6197052001953,22608300,META
2023-03-31,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,211.71536254882812,25440300,META
2023-04-03,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,212.84417724609375,17924600,META
2023-04-04,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,214.49241638183594,21026400,META
2023-04-05,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,211.25584411621094,19396600,META
2023-04-06,209.25,216.94000244140625,208.64999389648438,216.10000610351562,215.87095642089844,26104400,META
2023-04-10,214.7100067138672,215.66000366210938,210.66000366210938,214.75,214.5223846435547,16106100,META
2023-04-11,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,213.62335205078125,16710100,META
2023-04-12,214.83999633789062,216.83999633789062,212.5800018310547,214.0,213.77317810058594,18972200,META
2023-04-13,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,220.116455078125,23310400,META
2023-04-14,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,221.2552490234375,21591200,META
2023-04-17,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,218.62803649902344,15481900,META
2023-04-18,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,217.6590576171875,12281000,META
2023-04-19,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,215.47137451171875,15898100,META
2023-04-20,213.47999572753906,216.75,212.77000427246094,213.07000732421875,212.84417724609375,16475400,META
2023-04-21,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,212.6643524169922,17717200,META
2023-04-24,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,212.564453125,15750900,META
2023-04-25,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,207.33001708984375,19198200,META
2023-04-26,212.5,214.11000061035156,208.8800048828125,209.39999389648438,209.1780548095703,41992700,META
2023-04-27,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,238.30714416503906,71196500,META
2023-04-28,239.00999450683594,240.42999267578125,235.75,240.32000732421875,240.06529235839844,39554000,META
2023-05-01,238.6199951171875,244.0,236.4600067138672,243.17999267578125,242.9222412109375,29143900,META
2023-05-02,243.17999267578125,244.9199981689453,238.99000549316406,239.24000549316406,238.98643493652344,24350100,META
2023-05-03,239.47000122070312,241.75,232.75,237.02999877929688,236.77877807617188,34463900,META
2023-05-04,236.05999755859375,238.1999969482422,232.92999267578125,233.52000427246094,233.27249145507812,17889400,META
2023-05-05,232.24000549316406,234.67999267578125,229.85000610351562,232.77999877929688,232.5332794189453,26978900,META
2023-05-08,231.4199981689453,235.6199951171875,230.27000427246094,233.27000427246094,233.02276611328125,16400500,META
2023-05-09,231.4600067138672,235.8800048828125,231.0800018310547,233.3699951171875,233.12265014648438,16865600,META
2023-05-10,236.1699981689453,236.75,230.72000122070312,233.0800018310547,232.8329620361328,19119000,META
2023-05-11,233.0500030517578,238.2100067138672,232.3000030517578,235.7899932861328,235.5400848388672,20449000,META
2023-05-12,236.74000549316406,236.9600067138672,231.4499969482422,233.80999755859375,233.5621795654297,16155300,META
2023-05-15,236.9199981689453,240.25999450683594,235.3300018310547,238.86000061035156,238.60684204101562,20653200,META
2023-05-16,235.7899932861328,239.63999938964844,235.52000427246094,238.82000732421875,238.56687927246094,18163800,META
2023-05-17,238.4499969482422,243.83999633789062,238.13999938964844,242.49000549316406,242.2329864501953,21193100,META
2023-05-18,241.3000030517578,247.08999633789062,241.19000244140625,246.85000610351562,246.58837890625,22943300,META
2023-05-19,247.47000122070312,248.69000244140625,243.41000366210938,245.63999938964844,245.37965393066406,21599800,META
2023-05-22,245.41000366210938,253.57000732421875,245.1199951171875,248.32000732421875,248.0568084716797,27738500,META
2023-05-23,246.80999755859375,251.61000061035156,246.64999389648438,246.74000549316406,246.47848510742188,17748100,META
2023-05-24,245.27999877929688,249.58999633789062,244.9499969482422,249.2100067138672,248.9458770751953,17724300,META
2023-05-25,253.39999389648438,255.6199951171875,249.1699981689453,252.69000244140625,252.42218017578125,22371400,META
2023-05-26,252.92999267578125,262.30999755859375,252.7100067138672,262.0400085449219,261.76226806640625,25727200,META
2023-05-30,265.25,268.6499938964844,261.2900085449219,262.5199890136719,262.24176025390625,23816500,META
2023-05-31,260.0,265.0,258.45001220703125,264.7200012207031,264.4394226074219,25473700,META
2023-06-01,265.8999938964844,274.0,265.8900146484375,272.6099853515625,272.321044921875,25609500,META
2023-06-02,272.6600036621094,275.3500061035156,271.1199951171875,272.6099853515625,272.321044921875,19405300,META
2023-06-05,270.29998779296875,275.57000732421875,269.55999755859375,271.3900146484375,271.10235595703125,20742900,META
2023-06-06,270.1400146484375,276.57000732421875,269.69000244140625,271.1199951171875,270.8326416015625,19419000,META
2023-06-07,271.6700134277344,274.25,262.79998779296875,263.6000061035156,263.32061767578125,26163600,META
2023-06-08,260.6199951171875,267.6499938964844,258.8800048828125,264.5799865722656,264.299560546875,20899400,META
2023-06-09,262.4800109863281,267.95001220703125,261.70001220703125,264.95001220703125,264.669189453125,16938500,META
2023-06-12,267.1700134277344,271.75,265.3299865722656,271.04998779296875,270.7626953125,15442500,META
2023-06-13,274.8800048828125,275.7200012207031,269.0899963378906,271.32000732421875,271.0324401855469,16164000,META
2023-06-14,271.8900146484375,274.989990234375,268.32000732421875,273.3500061035156,273.0602722167969,19175100,META
2023-06-15,272.29998779296875,283.989990234375,271.4200134277344,281.8299865722656,281.5312805175781,25973500,META
2023-06-16,284.75,287.8500061035156,280.1300048828125,281.0,280.7021789550781,43102500,META
2023-06-20,278.7300109863281,284.79998779296875,276.2200012207031,284.3299865722656,284.02862548828125,20701600,META
2023-06-21,283.5299987792969,284.0,278.3599853515625,281.6400146484375,281.3415222167969,20556200,META
2023-06-22,279.0799865722656,285.260009765625,277.7900085449219,284.8800048828125,284.57806396484375,17563100,META
2023-06-23,281.510009765625,289.6700134277344,278.95001220703125,288.7300109863281,288.4239807128906,50988400,META
2023-06-26,288.70001220703125,289.7900085449219,277.6000061035156,278.4700012207031,278.17486572265625,24232700,META
2023-06-27,282.010009765625,289.3500061035156,280.6499938964844,287.04998779296875,286.7457580566406,26108300,META
2023-06-28,284.82000732421875,289.54998779296875,284.05999755859375,285.2900085449219,284.9876403808594,16722100,META
2023-06-29,284.5,286.57000732421875,280.69000244140625,281.5299987792969,281.2315979003906,15395700,META
2023-06-30,284.760009765625,289.04998779296875,284.4200134277344,286.9800109863281,286.67584228515625,19676000,META
2023-07-03,286.70001220703125,289.3999938964844,284.8500061035156,286.0199890136719,285.7168273925781,8629300,META
2023-07-05,287.6499938964844,298.1199951171875,286.3599853515625,294.3699951171875,294.0579833984375,33865500,META
2023-07-06,295.8900146484375,298.1199951171875,291.30999755859375,291.989990234375,291.6805114746094,47600500,META
2023-07-07,292.17999267578125,296.20001220703125,288.6600036621094,290.5299987792969,290.2220764160156,25546200,META
2023-07-10,295.54998779296875,298.1300048828125,287.04998779296875,294.1000061035156,293.7882995605469,37058300,META
2023-07-11,293.8999938964844,300.17999267578125,291.8999938964844,298.2900085449219,297.9738464355469,27585900,META
2023-07-12,301.75,309.45001220703125,300.1000061035156,309.3399963378906,309.0121154785156,36677100,META
2023-07-13,313.6199951171875,316.239990234375,310.2900085449219,313.4100036621094,313.07781982421875,30281000,META
2023-07-14,311.7900085449219,314.8800048828125,307.3599853515625,308.8699951171875,308.5426330566406,22576000,META
2023-07-17,307.5400085449219,311.7099914550781,304.7099914550781,310.6199951171875,310.290771484375,25323100,META
2023-07-18,310.8800048828125,314.20001220703125,307.6199951171875,312.04998779296875,311.71923828125,20764600,META
2023-07-19,313.0299987792969,318.67999267578125,310.5199890136719,316.010009765625,315.6750793457031,21763700,META
2023-07-20,313.5,315.5400085449219,302.2200012207031,302.5199890136719,302.1993408203125,23836900,META
2023-07-21,304.57000732421875,305.4599914550781,291.20001220703125,294.260009765625,293.9481201171875,42089700,META
2023-07-24,295.7799987792969,297.5199890136719,288.29998779296875,291.6099853515625,291.3009033203125,24915700,META
2023-07-25,295.19000244140625,298.29998779296875,291.8599853515625,294.4700012207031,294.15789794921875,19585600,META
2023-07-26,301.19000244140625,301.7699890136719,291.8999938964844,298.57000732421875,298.2535705566406,47256900,META
2023-07-27,325.1199951171875,325.3500061035156,309.8399963378906,311.7099914550781,311.3796081542969,64229200,META
2023-07-28,316.8800048828125,326.20001220703125,314.25,325.4800109863281,325.1350402832031,39220300,META
2023-07-31,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,318.2623291015625,25799600,META
2023-08-01,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,322.3679504394531,22817900,META
2023-08-02,318.0,318.3900146484375,310.6499938964844,314.30999755859375,313.97686767578125,20461100,META
2023-08-03,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,312.8580627441406,15180200,META
2023-08-04,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,310.4006652832031,17600200,META
2023-08-07,313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,316.2244873046875,16236500,META
2023-08-08,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,312.30865478515625,15183500,META
2023-08-09,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,304.8865051269531,19955800,META
2023-08-10,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,305.41595458984375,14358900,META
2023-08-11,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,301.3203125,13967800,META
2023-08-14,300.9800109863281,306.2099914550781,298.25,306.19000244140625,305.865478515625,15641900,META
2023-08-15,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,301.6299743652344,11623600,META
2023-08-16,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,293.97808837890625,18547700,META
2023-08-17,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,284.787841796875,23950100,META
2023-08-18,279.0299987792969,285.69000244140625,274.3800048828125,283.25,282.9497985839844,34061200,META
2023-08-21,283.45001220703125,290.5,281.8500061035156,289.8999938964844,289.5927429199219,20181500,META
2023-08-22,292.54998779296875,292.8999938964844,286.75,287.6000061035156,287.2951965332031,12999900,META
2023-08-23,288.5,297.3999938964844,287.6700134277344,294.239990234375,293.9281311035156,18287000,META
2023-08-24,298.5,299.4599914550781,286.6400146484375,286.75,286.4460754394531,18360900,META
2023-08-25,286.1300048828125,288.3900146484375,276.0299987792969,285.5,285.1973876953125,23701400,META
2023-08-28,288.0,291.45001220703125,285.79998779296875,290.260009765625,289.9523620605469,14239300,META
2023-08-29,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,297.6741638183594,20844500,META
2023-08-30,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,294.7872314453125,17717000,META
2023-08-31,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,295.576416015625,17229900,META
2023-09-01,299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,296.0658874511719,12819800,META
2023-09-05,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,299.8318786621094,14956000,META
2023-09-06,301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,298.8529357910156,15418100,META
2023-09-07,298.0,307.04998779296875,292.2200012207031,298.6700134277344,298.35345458984375,33748700,META
2023-09-08,299.2200012207031,305.25,296.7799987792969,297.8900146484375,297.57427978515625,17548000,META
2023-09-11,301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,307.2340087890625,19489300,META
2023-09-12,306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,301.34027099609375,13480400,META
2023-09-13,302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,304.7366638183594,13210900,META
2023-09-14,306.739990234375,312.8699951171875,305.0299987792969,311.7200012207031,311.3896179199219,19343100,META
2023-09-15,311.6099853515625,312.0,298.75,300.30999755859375,299.99169921875,28106400,META
2023-09-18,298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,302.22930908203125,14234200,META
2023-09-19,302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,304.7466735839844,15924400,META
2023-09-20,305.04998779296875,308.05999755859375,299.42999267578125,299.6700134277344,299.3523864746094,19379500,META
2023-09-21,295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,295.41656494140625,21300500,META
2023-09-22,299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,298.76300048828125,25369600,META
2023-09-25,295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,300.5111389160156,18987000,META
2023-09-26,297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,298.64312744140625,19417200,META
2023-09-27,300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,297.4244079589844,36429800,META
2023-09-28,298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,303.6378173828125,22167100,META
2023-09-29,307.3800048828125,310.6400146484375,299.3599853515625,300.2099914550781,299.8918151855469,25356600,META
2023-10-02,302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,306.49481201171875,16265600,META
2023-10-03,304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,300.62103271484375,17362300,META
2023-10-04,298.7300109863281,306.8999938964844,298.5,305.5799865722656,305.256103515625,16880500,META
2023-10-05,304.6300048828125,306.2099914550781,299.5,304.7900085449219,304.46697998046875,19130000,META
2023-10-06,301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,315.0956726074219,21784000,META
2023-10-09,312.5,320.3299865722656,311.82000732421875,318.3599853515625,318.0225524902344,22503700,META
2023-10-10,319.1199951171875,324.6600036621094,318.1600036621094,321.8399963378906,321.4988708496094,19038000,META
2023-10-11,323.010009765625,328.8399963378906,322.95001220703125,327.82000732421875,327.4725646972656,22036300,META
2023-10-12,328.0,330.5400085449219,322.69000244140625,324.1600036621094,323.8164367675781,20530500,META
2023-10-13,323.5299987792969,325.04998779296875,312.3699951171875,314.69000244140625,314.3564758300781,21341000,META
2023-10-16,318.6400146484375,321.82000732421875,315.5199890136719,321.1499938964844,320.8096008300781,16536100,META
2023-10-17,318.17999267578125,324.3999938964844,317.29998779296875,324.0,323.6565856933594,16387800,META
2023-10-18,321.3900146484375,325.94000244140625,315.55999755859375,316.9700012207031,316.634033203125,16851000,META
2023-10-19,319.8800048828125,321.8900146484375,311.75,312.80999755859375,312.47845458984375,18709200,META
2023-10-20,314.1400146484375,315.29998779296875,306.4700012207031,308.6499938964844,308.3228454589844,22287400,META
2023-10-23,309.5,317.3599853515625,307.260009765625,314.010009765625,313.67718505859375,17796800,META
2023-10-24,316.7799987792969,318.3500061035156,310.6300048828125,312.54998779296875,312.2187194824219,19525500,META
2023-10-25,310.0,310.8800048828125,298.8399963378906,299.5299987792969,299.2125244140625,42192500,META
2023-10-26,295.0,295.0,279.3999938964844,288.3500061035156,288.04437255859375,66684100,META
2023-10-27,294.4800109863281,299.30999755859375,292.9700012207031,296.7300109863281,296.4154968261719,29596300,META
2023-10-30,299.0899963378906,309.3999938964844,299.04998779296875,302.6600036621094,302.3392028808594,28435100,META
2023-10-31,303.30999755859375,303.67999267578125,296.8599853515625,301.2699890136719,300.95068359375,19434200,META
2023-11-01,301.8500061035156,312.739990234375,301.8500061035156,311.8500061035156,311.51947021484375,20434600,META
2023-11-02,317.29998779296875,318.82000732421875,308.3299865722656,310.8699951171875,310.5404968261719,21631800,META
2023-11-03,312.54998779296875,315.54998779296875,311.0199890136719,314.6000061035156,314.2665710449219,16754100,META
2023-11-06,315.9800109863281,318.3299865722656,314.45001220703125,315.79998779296875,315.46527099609375,12887700,META
2023-11-07,317.05999755859375,321.0,315.1199951171875,318.82000732421875,318.4820861816406,14055600,META
2023-11-08,318.1400146484375,321.3299865722656,314.8800048828125,319.7799987792969,319.4410705566406,13609700,META
2023-11-09,319.4200134277344,324.17999267578125,318.79998779296875,320.54998779296875,320.2102355957031,16103100,META
2023-11-10,319.94000244140625,329.1000061035156,319.4599914550781,328.7699890136719,328.4215393066406,19096200,META
2023-11-13,326.20001220703125,332.3299865722656,325.70001220703125,329.19000244140625,328.8410949707031,16908900,META
2023-11-14,334.5400085449219,338.1000061035156,333.3299865722656,336.30999755859375,335.95355224609375,17179400,META
2023-11-15,337.92999267578125,338.3999938964844,330.0199890136719,332.7099914550781,332.35736083984375,14531200,META
2023-11-16,329.3699951171875,334.5799865722656,326.3800048828125,334.19000244140625,333.8357849121094,18932600,META
2023-11-17,330.260009765625,335.5,329.3500061035156,335.0400085449219,334.6849060058594,14494400,META
2023-11-20,334.8900146484375,341.8699951171875,334.19000244140625,339.9700012207031,339.60968017578125,16960500,META
2023-11-21,338.3299865722656,339.8999938964844,335.8999938964844,336.9800109863281,336.62286376953125,12027900,META
2023-11-22,339.2099914550781,342.9200134277344,338.5799865722656,341.489990234375,341.1280517578125,10702700,META
2023-11-24,340.1300048828125,341.8599853515625,336.7699890136719,338.2300109863281,337.87152099609375,5467500,META
2023-11-27,336.17999267578125,339.8999938964844,334.20001220703125,334.70001220703125,334.34527587890625,15684500,META
2023-11-28,333.3999938964844,339.3800048828125,333.3999938964844,338.989990234375,338.6307067871094,12637200,META
2023-11-29,339.69000244140625,339.8999938964844,330.7799987792969,332.20001220703125,331.8479309082031,16024500,META
2023-11-30,331.8900146484375,333.5,322.3999938964844,327.1499938964844,326.8032531738281,23146400,META
2023-12-01,325.4800109863281,326.8599853515625,320.760009765625,324.82000732421875,324.4757385253906,15264700,META
2023-12-04,317.2900085449219,320.8599853515625,313.6600036621094,320.0199890136719,319.6808166503906,19037100,META
2023-12-05,318.9800109863281,321.8800048828125,315.3900146484375,318.2900085449219,317.9526672363281,16952100,META
2023-12-06,321.92999267578125,322.25,317.0400085449219,317.45001220703125,317.1135559082031,11294300,META
2023-12-07,317.7699890136719,328.239990234375,317.7699890136719,326.5899963378906,326.24383544921875,15905100,META
2023-12-08,323.0899963378906,333.1700134277344,323.0,332.75,332.3973083496094,14077500,META
2023-12-11,329.3999938964844,329.8900146484375,320.0,325.2799987792969,324.93524169921875,25802500,META
2023-12-12,324.6000061035156,334.4700012207031,324.55999755859375,334.2200012207031,333.8657531738281,18485500,META
2023-12-13,333.92999267578125,338.3699951171875,332.6400146484375,334.739990234375,334.38519287109375,16353300,META
2023-12-14,333.8500061035156,334.70001220703125,328.6400146484375,333.1700134277344,332.81689453125,19607300,META
2023-12-15,331.989990234375,338.6600036621094,331.2200012207031,334.9200134277344,334.5650329589844,30001600,META
2023-12-18,337.4800109863281,347.55999755859375,337.0199890136719,344.6199951171875,344.2547302246094,18993900,META
2023-12-19,345.5799865722656,353.6000061035156,345.1199951171875,350.3599853515625,349.9886474609375,17729400,META
2023-12-20,348.6499938964844,354.9599914550781,347.7900085449219,349.2799987792969,348.9097900390625,16369900,META
2023-12-21,352.9800109863281,356.4100036621094,349.2099914550781,354.0899963378906,353.7146911621094,15289600,META
2023-12-22,355.5799865722656,357.20001220703125,351.2200012207031,353.3900146484375,353.0154724121094,11764200,META
2023-12-26,354.989990234375,356.9800109863281,353.45001220703125,354.8299865722656,354.45391845703125,9898600,META
2023-12-27,356.07000732421875,359.0,355.30999755859375,357.8299865722656,357.4507141113281,13207900,META
2023-12-28,359.70001220703125,361.8999938964844,357.80999755859375,358.32000732421875,357.9402160644531,11798800,META
2023-12-29,358.989990234375,360.0,351.82000732421875,353.9599914550781,353.5848388671875,14980500,META
2024-01-02,351.32000732421875,353.1600036621094,340.010009765625,346.2900085449219,345.9229736328125,19042200,META
2024-01-03,344.9800109863281,347.95001220703125,343.17999267578125,344.4700012207031,344.1048889160156,15451100,META
2024-01-04,344.5,348.1499938964844,343.3999938964844,347.1199951171875,346.7520751953125,12099900,META
2024-01-05,346.989990234375,353.5,346.260009765625,351.95001220703125,351.5769958496094,13920700,META
2024-01-08,354.70001220703125,358.9800109863281,352.04998779296875,358.6600036621094,358.2798767089844,13890200,META
2024-01-09,356.3999938964844,360.6400146484375,355.3599853515625,357.42999267578125,357.0511474609375,13463900,META
2024-01-10,360.1700134277344,372.94000244140625,359.0799865722656,370.4700012207031,370.07733154296875,22117200,META
2024-01-11,372.1300048828125,372.7799987792969,362.92999267578125,369.6700134277344,369.2781982421875,17205400,META
2024-01-12,370.1600036621094,377.05999755859375,369.5400085449219,374.489990234375,374.09307861328125,19295700,META
2024-01-16,373.6499938964844,375.6099853515625,367.2300109863281,367.4599914550781,367.0705261230469,15306900,META
2024-01-17,366.29998779296875,368.5400085449219,358.6099853515625,368.3699951171875,367.97955322265625,12724800,META
2024-01-18,371.489990234375,376.8500061035156,370.95001220703125,376.1300048828125,375.7313537597656,16354300,META
2024-01-19,379.0,384.3599853515625,377.9700012207031,383.45001220703125,383.0436096191406,21470100,META
2024-01-22,387.95001220703125,390.3500061035156,381.1600036621094,381.7799987792969,381.3753662109375,17680500,META
2024-01-23,384.6199951171875,388.3800048828125,382.0799865722656,385.20001220703125,384.791748046875,15506100,META
2024-01-24,390.0,396.1499938964844,387.80999755859375,390.70001220703125,390.2859191894531,15698500,META
